"name","archive_url","stars"
"rrosajp/script.module.resolveurl","https://api.github.com/repos/rrosajp/script.module.resolveurl/{archive_format}{/ref}","1"
"emdupre/tedana","https://api.github.com/repos/emdupre/tedana/{archive_format}{/ref}","1"
"LeftLetter/aisenpai","https://api.github.com/repos/LeftLetter/aisenpai/{archive_format}{/ref}","1"
"typedev/autoSaviour-RF","https://api.github.com/repos/typedev/autoSaviour-RF/{archive_format}{/ref}","1"
"jpweldingbrothers/Prime-Number-Generator","https://api.github.com/repos/jpweldingbrothers/Prime-Number-Generator/{archive_format}{/ref}","1"
"pyrob2142/FastingWidget","https://api.github.com/repos/pyrob2142/FastingWidget/{archive_format}{/ref}","1"
"ERC-BPGC/gennav","https://api.github.com/repos/ERC-BPGC/gennav/{archive_format}{/ref}","1"
"geektype/crypted","https://api.github.com/repos/geektype/crypted/{archive_format}{/ref}","1"
"wethegit/wagtail","https://api.github.com/repos/wethegit/wagtail/{archive_format}{/ref}","1"
"snejus/terra-mars","https://api.github.com/repos/snejus/terra-mars/{archive_format}{/ref}","1"
"AlgorithmCodingStudy/Solution","https://api.github.com/repos/AlgorithmCodingStudy/Solution/{archive_format}{/ref}","1"
"Streetwise/streetwise-app","https://api.github.com/repos/Streetwise/streetwise-app/{archive_format}{/ref}","1"
"gastrofix-gmbh/pytest-changed","https://api.github.com/repos/gastrofix-gmbh/pytest-changed/{archive_format}{/ref}","1"
"suhanacharya/python-sockets","https://api.github.com/repos/suhanacharya/python-sockets/{archive_format}{/ref}","1"
"f-9t9it/ashbee","https://api.github.com/repos/f-9t9it/ashbee/{archive_format}{/ref}","1"
"UW-Path/Backend","https://api.github.com/repos/UW-Path/Backend/{archive_format}{/ref}","1"
"DoktaPola/Socials","https://api.github.com/repos/DoktaPola/Socials/{archive_format}{/ref}","1"
"cryptic-game/cryptic-inventory","https://api.github.com/repos/cryptic-game/cryptic-inventory/{archive_format}{/ref}","1"
"Sven-Gurke/nochnversuch.io","https://api.github.com/repos/Sven-Gurke/nochnversuch.io/{archive_format}{/ref}","1"
"blazehalderman/Project-Jasper","https://api.github.com/repos/blazehalderman/Project-Jasper/{archive_format}{/ref}","1"
"lsst-dm/pipe_analysis","https://api.github.com/repos/lsst-dm/pipe_analysis/{archive_format}{/ref}","1"
"cvalenzu/NRAO_Interview","https://api.github.com/repos/cvalenzu/NRAO_Interview/{archive_format}{/ref}","1"
"SBMBots/modmail","https://api.github.com/repos/SBMBots/modmail/{archive_format}{/ref}","1"
"brianspurling/xr-outcomes-pipeline","https://api.github.com/repos/brianspurling/xr-outcomes-pipeline/{archive_format}{/ref}","1"
"siddbane10/LOS-Predictor","https://api.github.com/repos/siddbane10/LOS-Predictor/{archive_format}{/ref}","1"
"shawalli/ghri","https://api.github.com/repos/shawalli/ghri/{archive_format}{/ref}","1"
"getgitstarted/github.io","https://api.github.com/repos/getgitstarted/github.io/{archive_format}{/ref}","1"
"chkoar/imbalanced-learn","https://api.github.com/repos/chkoar/imbalanced-learn/{archive_format}{/ref}","1"
"hjfriedrich/hjfriedrich.github.io","https://api.github.com/repos/hjfriedrich/hjfriedrich.github.io/{archive_format}{/ref}","1"
"anup-a/CosmicLMS","https://api.github.com/repos/anup-a/CosmicLMS/{archive_format}{/ref}","1"
"verena-km/verena-km.github.io","https://api.github.com/repos/verena-km/verena-km.github.io/{archive_format}{/ref}","1"
"frcroth/frcroth.github.io","https://api.github.com/repos/frcroth/frcroth.github.io/{archive_format}{/ref}","1"
"kjappelbaum/structure_comp","https://api.github.com/repos/kjappelbaum/structure_comp/{archive_format}{/ref}","1"
"wam04470-kse/wam04470-kse.github.io","https://api.github.com/repos/wam04470-kse/wam04470-kse.github.io/{archive_format}{/ref}","1"
"utzwol/utzwol.github.io","https://api.github.com/repos/utzwol/utzwol.github.io/{archive_format}{/ref}","1"
"meeshkan/meeshkan-nlp","https://api.github.com/repos/meeshkan/meeshkan-nlp/{archive_format}{/ref}","1"
"fritzmark/fritzmark.github.io","https://api.github.com/repos/fritzmark/fritzmark.github.io/{archive_format}{/ref}","1"
"AndreasJobs/AndreasJobs.github.io","https://api.github.com/repos/AndreasJobs/AndreasJobs.github.io/{archive_format}{/ref}","1"
"ruizca/astromatch","https://api.github.com/repos/ruizca/astromatch/{archive_format}{/ref}","1"
"MYG63/lets_git_uebung_en.github.io","https://api.github.com/repos/MYG63/lets_git_uebung_en.github.io/{archive_format}{/ref}","1"
"mgroeschel/mgroeschel.github.io","https://api.github.com/repos/mgroeschel/mgroeschel.github.io/{archive_format}{/ref}","1"
"JouretC/JouretC","https://api.github.com/repos/JouretC/JouretC/{archive_format}{/ref}","1"
"GR1977/GR1977.github.io","https://api.github.com/repos/GR1977/GR1977.github.io/{archive_format}{/ref}","1"
"teradici/pcoip-license-server","https://api.github.com/repos/teradici/pcoip-license-server/{archive_format}{/ref}","1"
"mochatek/snake_master","https://api.github.com/repos/mochatek/snake_master/{archive_format}{/ref}","1"
"kontax/repo-build-service","https://api.github.com/repos/kontax/repo-build-service/{archive_format}{/ref}","1"
"InvGate/pytun","https://api.github.com/repos/InvGate/pytun/{archive_format}{/ref}","1"
"TeckZy/django-angular-blog","https://api.github.com/repos/TeckZy/django-angular-blog/{archive_format}{/ref}","1"
"TheBombSquad/BlendToSMBStage2","https://api.github.com/repos/TheBombSquad/BlendToSMBStage2/{archive_format}{/ref}","1"
"gbnegrini/OPT0153","https://api.github.com/repos/gbnegrini/OPT0153/{archive_format}{/ref}","1"
"kfhb/kfhb.github.io","https://api.github.com/repos/kfhb/kfhb.github.io/{archive_format}{/ref}","1"
"setset94/setset94.github.io","https://api.github.com/repos/setset94/setset94.github.io/{archive_format}{/ref}","1"
"parker-0815/parker-0815.github.io","https://api.github.com/repos/parker-0815/parker-0815.github.io/{archive_format}{/ref}","1"
"Hagigamer/Hagigamer.github.io","https://api.github.com/repos/Hagigamer/Hagigamer.github.io/{archive_format}{/ref}","1"
"Guna-13/Guna-13.github.io","https://api.github.com/repos/Guna-13/Guna-13.github.io/{archive_format}{/ref}","1"
"mygithubaccount72/mygithubaccount72.github.io","https://api.github.com/repos/mygithubaccount72/mygithubaccount72.github.io/{archive_format}{/ref}","1"
"Ghelten/.github.io","https://api.github.com/repos/Ghelten/.github.io/{archive_format}{/ref}","1"
"pascatl/pascatl.github.io","https://api.github.com/repos/pascatl/pascatl.github.io/{archive_format}{/ref}","1"
"speedy88888/speedy88888.github.io","https://api.github.com/repos/speedy88888/speedy88888.github.io/{archive_format}{/ref}","1"
"yannick-f/yannick-f.github.io","https://api.github.com/repos/yannick-f/yannick-f.github.io/{archive_format}{/ref}","1"
"Swendude/Reserveringssysteem-Eemschutters","https://api.github.com/repos/Swendude/Reserveringssysteem-Eemschutters/{archive_format}{/ref}","1"
"arfc/ddca_numerical_exp","https://api.github.com/repos/arfc/ddca_numerical_exp/{archive_format}{/ref}","1"
"TineJ/TineJ.github.io","https://api.github.com/repos/TineJ/TineJ.github.io/{archive_format}{/ref}","1"
"lolle68/LetsGitExercise.github.io","https://api.github.com/repos/lolle68/LetsGitExercise.github.io/{archive_format}{/ref}","1"
"czbiohub/luminoth-uv-imaging","https://api.github.com/repos/czbiohub/luminoth-uv-imaging/{archive_format}{/ref}","1"
"jchnbckr/jchnbckr.github.io","https://api.github.com/repos/jchnbckr/jchnbckr.github.io/{archive_format}{/ref}","1"
"ChiefCmd/github.io","https://api.github.com/repos/ChiefCmd/github.io/{archive_format}{/ref}","1"
"pvdm2020/pvdm2020.gihub.io","https://api.github.com/repos/pvdm2020/pvdm2020.gihub.io/{archive_format}{/ref}","1"
"AvinashDwivedi-Indian/UserXMax","https://api.github.com/repos/AvinashDwivedi-Indian/UserXMax/{archive_format}{/ref}","1"
"ducks23/charm-slurmctld","https://api.github.com/repos/ducks23/charm-slurmctld/{archive_format}{/ref}","1"
"eSqadron/3.5-KBDK_SA","https://api.github.com/repos/eSqadron/3.5-KBDK_SA/{archive_format}{/ref}","1"
"jhuapl-boss/ndingest","https://api.github.com/repos/jhuapl-boss/ndingest/{archive_format}{/ref}","1"
"AndreSteR/andrester.github.io","https://api.github.com/repos/AndreSteR/andrester.github.io/{archive_format}{/ref}","1"
"opendatazurich/ckanext-stadtzh-harvest","https://api.github.com/repos/opendatazurich/ckanext-stadtzh-harvest/{archive_format}{/ref}","1"
"lee-martin/lee-martin.github.io","https://api.github.com/repos/lee-martin/lee-martin.github.io/{archive_format}{/ref}","1"
"milliways13/milliways13.github.io","https://api.github.com/repos/milliways13/milliways13.github.io/{archive_format}{/ref}","1"
"frimar/frimar.github.io","https://api.github.com/repos/frimar/frimar.github.io/{archive_format}{/ref}","1"
"GeorgL291/GeorgL291.github.io","https://api.github.com/repos/GeorgL291/GeorgL291.github.io/{archive_format}{/ref}","1"
"jantheprogrammer/calendar-be","https://api.github.com/repos/jantheprogrammer/calendar-be/{archive_format}{/ref}","1"
"Art1910/Art1910.github.io","https://api.github.com/repos/Art1910/Art1910.github.io/{archive_format}{/ref}","1"
"MonVik-muc/MonVik-muc.github.io","https://api.github.com/repos/MonVik-muc/MonVik-muc.github.io/{archive_format}{/ref}","1"
"uym2/LogDate","https://api.github.com/repos/uym2/LogDate/{archive_format}{/ref}","1"
"dymsen/dymsen.github.io","https://api.github.com/repos/dymsen/dymsen.github.io/{archive_format}{/ref}","1"
"hacksalat/hacksalat.github.io","https://api.github.com/repos/hacksalat/hacksalat.github.io/{archive_format}{/ref}","1"
"potawatomboy/potawatomboy.github.io","https://api.github.com/repos/potawatomboy/potawatomboy.github.io/{archive_format}{/ref}","1"
"zhangchenbocalvin/wawa-bot","https://api.github.com/repos/zhangchenbocalvin/wawa-bot/{archive_format}{/ref}","1"
"enasequence/covid-workflow-manager","https://api.github.com/repos/enasequence/covid-workflow-manager/{archive_format}{/ref}","1"
"ChristophGlania/github.io","https://api.github.com/repos/ChristophGlania/github.io/{archive_format}{/ref}","1"
"Team-Tomato/Movie_Recommendation_Backend","https://api.github.com/repos/Team-Tomato/Movie_Recommendation_Backend/{archive_format}{/ref}","1"
"WernerBauernschmitt/WernerBauernschmitt.github.io","https://api.github.com/repos/WernerBauernschmitt/WernerBauernschmitt.github.io/{archive_format}{/ref}","1"
"TheCodingCatMel/github.io","https://api.github.com/repos/TheCodingCatMel/github.io/{archive_format}{/ref}","1"
"presnick/fopp","https://api.github.com/repos/presnick/fopp/{archive_format}{/ref}","1"
"ahadafzal/keep","https://api.github.com/repos/ahadafzal/keep/{archive_format}{/ref}","1"
"Christoph1980/Christoph1980.github.io","https://api.github.com/repos/Christoph1980/Christoph1980.github.io/{archive_format}{/ref}","1"
"DominikBoenisch/DominikBoenisch.github.io","https://api.github.com/repos/DominikBoenisch/DominikBoenisch.github.io/{archive_format}{/ref}","1"
"lwa-project/commissioning","https://api.github.com/repos/lwa-project/commissioning/{archive_format}{/ref}","1"
"mrcosta93/cortador-de-filme","https://api.github.com/repos/mrcosta93/cortador-de-filme/{archive_format}{/ref}","1"
"CNERG/trailmap","https://api.github.com/repos/CNERG/trailmap/{archive_format}{/ref}","1"
"pushfoo/pyc2e","https://api.github.com/repos/pushfoo/pyc2e/{archive_format}{/ref}","1"
"seung-lab/EMAnnotationSchemas","https://api.github.com/repos/seung-lab/EMAnnotationSchemas/{archive_format}{/ref}","1"
"keylime/keylime-docs","https://api.github.com/repos/keylime/keylime-docs/{archive_format}{/ref}","1"
"usdot-fhwa-stol/opendrive2lanelet","https://api.github.com/repos/usdot-fhwa-stol/opendrive2lanelet/{archive_format}{/ref}","1"
"szrzs227/.github.io","https://api.github.com/repos/szrzs227/.github.io/{archive_format}{/ref}","1"
"Comnurz/Django-Monitoring","https://api.github.com/repos/Comnurz/Django-Monitoring/{archive_format}{/ref}","1"
"myx-github1/myx-github1.github.io","https://api.github.com/repos/myx-github1/myx-github1.github.io/{archive_format}{/ref}","1"
"AKSHAYSHARMAJS/scrapy","https://api.github.com/repos/AKSHAYSHARMAJS/scrapy/{archive_format}{/ref}","1"
"mverteuil/mig3-client","https://api.github.com/repos/mverteuil/mig3-client/{archive_format}{/ref}","1"
"davidmatthews1uvm/EvoSoroCore","https://api.github.com/repos/davidmatthews1uvm/EvoSoroCore/{archive_format}{/ref}","1"
"sot/pyyaks","https://api.github.com/repos/sot/pyyaks/{archive_format}{/ref}","1"
"ryannorton/hypermask-server","https://api.github.com/repos/ryannorton/hypermask-server/{archive_format}{/ref}","1"
"Vacasa/django-jwtauth","https://api.github.com/repos/Vacasa/django-jwtauth/{archive_format}{/ref}","1"
"Carlock1609/PDXCodeGuild","https://api.github.com/repos/Carlock1609/PDXCodeGuild/{archive_format}{/ref}","1"
"XMRto/faucet","https://api.github.com/repos/XMRto/faucet/{archive_format}{/ref}","1"
"pasztorpisti/django-universal-view-decorator","https://api.github.com/repos/pasztorpisti/django-universal-view-decorator/{archive_format}{/ref}","1"
"510908220/django-performance-optimization","https://api.github.com/repos/510908220/django-performance-optimization/{archive_format}{/ref}","1"
"Saknowman/django-s-tasks-api","https://api.github.com/repos/Saknowman/django-s-tasks-api/{archive_format}{/ref}","1"
"undernewmanagement/3cosystem","https://api.github.com/repos/undernewmanagement/3cosystem/{archive_format}{/ref}","1"
"archit120/lingatagger","https://api.github.com/repos/archit120/lingatagger/{archive_format}{/ref}","1"
"cirofcjr/bot-medical","https://api.github.com/repos/cirofcjr/bot-medical/{archive_format}{/ref}","1"
"claraj/web-autograder","https://api.github.com/repos/claraj/web-autograder/{archive_format}{/ref}","1"
"hrishikeshgarai/Caption-Hashtag-Generator","https://api.github.com/repos/hrishikeshgarai/Caption-Hashtag-Generator/{archive_format}{/ref}","1"
"CrossRef/demo-django-project","https://api.github.com/repos/CrossRef/demo-django-project/{archive_format}{/ref}","1"
"gersosa/basicWallet","https://api.github.com/repos/gersosa/basicWallet/{archive_format}{/ref}","1"
"lnls-fac/pymodels","https://api.github.com/repos/lnls-fac/pymodels/{archive_format}{/ref}","1"
"Guilehm/docker-basics","https://api.github.com/repos/Guilehm/docker-basics/{archive_format}{/ref}","1"
"anandadwirahma/minsu_bot_v2","https://api.github.com/repos/anandadwirahma/minsu_bot_v2/{archive_format}{/ref}","1"
"solazverULAB2018/api-projex","https://api.github.com/repos/solazverULAB2018/api-projex/{archive_format}{/ref}","1"
"mayela/fibonacci_calc","https://api.github.com/repos/mayela/fibonacci_calc/{archive_format}{/ref}","1"
"hussu97/alarmous","https://api.github.com/repos/hussu97/alarmous/{archive_format}{/ref}","1"
"Alex-Kott/vk_post_stat","https://api.github.com/repos/Alex-Kott/vk_post_stat/{archive_format}{/ref}","1"
"guigue/CRAAM-Instruments","https://api.github.com/repos/guigue/CRAAM-Instruments/{archive_format}{/ref}","1"
"yoshikingt/machiaruki-stamp-app","https://api.github.com/repos/yoshikingt/machiaruki-stamp-app/{archive_format}{/ref}","1"
"Kessi24/Kessi24.github.io","https://api.github.com/repos/Kessi24/Kessi24.github.io/{archive_format}{/ref}","1"
"SocialGouv/egapro-api","https://api.github.com/repos/SocialGouv/egapro-api/{archive_format}{/ref}","1"
"hexatester/whatsauto","https://api.github.com/repos/hexatester/whatsauto/{archive_format}{/ref}","1"
"yasseriz/News-Curator","https://api.github.com/repos/yasseriz/News-Curator/{archive_format}{/ref}","1"
"fullfatsoda/tictactoe","https://api.github.com/repos/fullfatsoda/tictactoe/{archive_format}{/ref}","1"
"Lohnsteuerkarte/Lohnsteuerkarte.github.io","https://api.github.com/repos/Lohnsteuerkarte/Lohnsteuerkarte.github.io/{archive_format}{/ref}","1"
"ilaydaucar/AB_2018","https://api.github.com/repos/ilaydaucar/AB_2018/{archive_format}{/ref}","1"
"yuengdelahoz/FloorDetectionWebAPI","https://api.github.com/repos/yuengdelahoz/FloorDetectionWebAPI/{archive_format}{/ref}","1"
"AceFire6/apistar-django","https://api.github.com/repos/AceFire6/apistar-django/{archive_format}{/ref}","1"
"krishankg/MovieRating-master","https://api.github.com/repos/krishankg/MovieRating-master/{archive_format}{/ref}","1"
"wsbespalov/djcveupdater","https://api.github.com/repos/wsbespalov/djcveupdater/{archive_format}{/ref}","1"
"chunky2808/SPOJ-history-Django-App","https://api.github.com/repos/chunky2808/SPOJ-history-Django-App/{archive_format}{/ref}","1"
"dsmolero/dslibpy","https://api.github.com/repos/dsmolero/dslibpy/{archive_format}{/ref}","1"
"zuobing1995/tiantianguoyuan","https://api.github.com/repos/zuobing1995/tiantianguoyuan/{archive_format}{/ref}","1"
"omedale/python-flask","https://api.github.com/repos/omedale/python-flask/{archive_format}{/ref}","1"
"faisaltheparttimecoder/carelogBackend","https://api.github.com/repos/faisaltheparttimecoder/carelogBackend/{archive_format}{/ref}","1"
"erikh22l18/Trivia_web","https://api.github.com/repos/erikh22l18/Trivia_web/{archive_format}{/ref}","1"
"Andrew-Chen-Wang/django-stripe-subscription","https://api.github.com/repos/Andrew-Chen-Wang/django-stripe-subscription/{archive_format}{/ref}","1"
"BrandonDavidDee/bcal","https://api.github.com/repos/BrandonDavidDee/bcal/{archive_format}{/ref}","1"
"casassg/eattrack","https://api.github.com/repos/casassg/eattrack/{archive_format}{/ref}","1"
"zveronline/docker-sopds","https://api.github.com/repos/zveronline/docker-sopds/{archive_format}{/ref}","1"
"awst-austria/qa4sm","https://api.github.com/repos/awst-austria/qa4sm/{archive_format}{/ref}","1"
"juergensgit/juergensgit.github.io","https://api.github.com/repos/juergensgit/juergensgit.github.io/{archive_format}{/ref}","1"
"hverified/ToDo_Django","https://api.github.com/repos/hverified/ToDo_Django/{archive_format}{/ref}","1"
"shrinithi24/7-inch-Display_module","https://api.github.com/repos/shrinithi24/7-inch-Display_module/{archive_format}{/ref}","1"
"chanhosuh/bitcoin-monitor","https://api.github.com/repos/chanhosuh/bitcoin-monitor/{archive_format}{/ref}","1"
"Maahtiien/Maahtiien.github.io","https://api.github.com/repos/Maahtiien/Maahtiien.github.io/{archive_format}{/ref}","1"
"marthakelly/misquote","https://api.github.com/repos/marthakelly/misquote/{archive_format}{/ref}","1"
"zohaib089/djangoquiz","https://api.github.com/repos/zohaib089/djangoquiz/{archive_format}{/ref}","1"
"chandrabrt/chandrabrt","https://api.github.com/repos/chandrabrt/chandrabrt/{archive_format}{/ref}","1"
"RaymondMcGinlay/sbguide","https://api.github.com/repos/RaymondMcGinlay/sbguide/{archive_format}{/ref}","1"
"mpentecost/taos-django-course","https://api.github.com/repos/mpentecost/taos-django-course/{archive_format}{/ref}","1"
"Williano/Multi-Author-Blog","https://api.github.com/repos/Williano/Multi-Author-Blog/{archive_format}{/ref}","1"
"trkohler/read_books_with_py","https://api.github.com/repos/trkohler/read_books_with_py/{archive_format}{/ref}","1"
"nigarkhan12/todoio","https://api.github.com/repos/nigarkhan12/todoio/{archive_format}{/ref}","1"
"tlcpack/WeeCare","https://api.github.com/repos/tlcpack/WeeCare/{archive_format}{/ref}","1"
"matusjokay/Elisa","https://api.github.com/repos/matusjokay/Elisa/{archive_format}{/ref}","1"
"PrasadRaoJammuna/flipkartpricedrop","https://api.github.com/repos/PrasadRaoJammuna/flipkartpricedrop/{archive_format}{/ref}","1"
"RiadSaidur/django-hospital","https://api.github.com/repos/RiadSaidur/django-hospital/{archive_format}{/ref}","1"
"oceanicsdotio/bathysphere","https://api.github.com/repos/oceanicsdotio/bathysphere/{archive_format}{/ref}","1"
"aruntemme/weatherbee","https://api.github.com/repos/aruntemme/weatherbee/{archive_format}{/ref}","1"
"eabdulsattar/watson-blog","https://api.github.com/repos/eabdulsattar/watson-blog/{archive_format}{/ref}","1"
"Python3WebSpider/BookCrawler","https://api.github.com/repos/Python3WebSpider/BookCrawler/{archive_format}{/ref}","1"
"terranodo/ethgis","https://api.github.com/repos/terranodo/ethgis/{archive_format}{/ref}","1"
"Om3rr/faceushDrinker","https://api.github.com/repos/Om3rr/faceushDrinker/{archive_format}{/ref}","1"
"Virtualstock/log_storage","https://api.github.com/repos/Virtualstock/log_storage/{archive_format}{/ref}","1"
"ghwcw/django-myblog","https://api.github.com/repos/ghwcw/django-myblog/{archive_format}{/ref}","1"
"rmkrjy/mani_people_May29_00_04","https://api.github.com/repos/rmkrjy/mani_people_May29_00_04/{archive_format}{/ref}","1"
"Marquez96/InfGuide","https://api.github.com/repos/Marquez96/InfGuide/{archive_format}{/ref}","1"
"sdgniser/data_collection","https://api.github.com/repos/sdgniser/data_collection/{archive_format}{/ref}","1"
"tartiflette/tartiflette-plugin-time-it","https://api.github.com/repos/tartiflette/tartiflette-plugin-time-it/{archive_format}{/ref}","1"
"OrangeTux/servus","https://api.github.com/repos/OrangeTux/servus/{archive_format}{/ref}","1"
"kbiggers/NFLLunch","https://api.github.com/repos/kbiggers/NFLLunch/{archive_format}{/ref}","1"
"lvqytx/redash-7.0.0","https://api.github.com/repos/lvqytx/redash-7.0.0/{archive_format}{/ref}","1"
"ro6ley/drf-diary","https://api.github.com/repos/ro6ley/drf-diary/{archive_format}{/ref}","1"
"DragonDriver/Lab-DataBase","https://api.github.com/repos/DragonDriver/Lab-DataBase/{archive_format}{/ref}","1"
"puttsk/django-freeipa-auth","https://api.github.com/repos/puttsk/django-freeipa-auth/{archive_format}{/ref}","1"
"CajucomW/groupproject","https://api.github.com/repos/CajucomW/groupproject/{archive_format}{/ref}","1"
"TheDataLeek/Eris-Cogs","https://api.github.com/repos/TheDataLeek/Eris-Cogs/{archive_format}{/ref}","1"
"lordskh/GradMe","https://api.github.com/repos/lordskh/GradMe/{archive_format}{/ref}","1"
"Akola-Mbey-Denis/Memberstrack","https://api.github.com/repos/Akola-Mbey-Denis/Memberstrack/{archive_format}{/ref}","1"
"kandrewz/The-Sorting-Challenge","https://api.github.com/repos/kandrewz/The-Sorting-Challenge/{archive_format}{/ref}","1"
"bergpb/alura-connectedin","https://api.github.com/repos/bergpb/alura-connectedin/{archive_format}{/ref}","1"
"SalvatoreFiengo/django-blog","https://api.github.com/repos/SalvatoreFiengo/django-blog/{archive_format}{/ref}","1"
"Sam10907/video-share-website","https://api.github.com/repos/Sam10907/video-share-website/{archive_format}{/ref}","1"
"iamfeysal/Centigram","https://api.github.com/repos/iamfeysal/Centigram/{archive_format}{/ref}","1"
"mikeknox/aws-paramstore-secrets-buildkite-plugin","https://api.github.com/repos/mikeknox/aws-paramstore-secrets-buildkite-plugin/{archive_format}{/ref}","1"
"SmashKs/PoolCourt","https://api.github.com/repos/SmashKs/PoolCourt/{archive_format}{/ref}","1"
"yanbogdatov/PickUp","https://api.github.com/repos/yanbogdatov/PickUp/{archive_format}{/ref}","1"
"kjsnow/spotify_recommendation_engine","https://api.github.com/repos/kjsnow/spotify_recommendation_engine/{archive_format}{/ref}","1"
"milos-zivanovic/django_starter","https://api.github.com/repos/milos-zivanovic/django_starter/{archive_format}{/ref}","1"
"luarx/releases-monitor","https://api.github.com/repos/luarx/releases-monitor/{archive_format}{/ref}","1"
"janak29292/chatproject","https://api.github.com/repos/janak29292/chatproject/{archive_format}{/ref}","1"
"mzurzolo/SeniorProject","https://api.github.com/repos/mzurzolo/SeniorProject/{archive_format}{/ref}","1"
"liudefang/Auto_Test_Platform","https://api.github.com/repos/liudefang/Auto_Test_Platform/{archive_format}{/ref}","1"
"hzde0128/hops","https://api.github.com/repos/hzde0128/hops/{archive_format}{/ref}","1"
"ncrmro/embold_health","https://api.github.com/repos/ncrmro/embold_health/{archive_format}{/ref}","1"
"juniorpazformoso/django_dynamic_search","https://api.github.com/repos/juniorpazformoso/django_dynamic_search/{archive_format}{/ref}","1"
"IbrahimShamma99/Django-React-GraphQL-Starter","https://api.github.com/repos/IbrahimShamma99/Django-React-GraphQL-Starter/{archive_format}{/ref}","1"
"djangocircle/django-debug-vs-code","https://api.github.com/repos/djangocircle/django-debug-vs-code/{archive_format}{/ref}","1"
"pperone/leaguehq","https://api.github.com/repos/pperone/leaguehq/{archive_format}{/ref}","1"
"nassersaazi/django_projects","https://api.github.com/repos/nassersaazi/django_projects/{archive_format}{/ref}","1"
"sebslomski/django-classnames-tag","https://api.github.com/repos/sebslomski/django-classnames-tag/{archive_format}{/ref}","1"
"olegJF/api_notes","https://api.github.com/repos/olegJF/api_notes/{archive_format}{/ref}","1"
"soris-codes/hearten_backend","https://api.github.com/repos/soris-codes/hearten_backend/{archive_format}{/ref}","1"
"nhathadt11/mysite-django-tutorial","https://api.github.com/repos/nhathadt11/mysite-django-tutorial/{archive_format}{/ref}","1"
"sophieboyle/WAD2-team-project","https://api.github.com/repos/sophieboyle/WAD2-team-project/{archive_format}{/ref}","1"
"marcelomoraes28/real-state-marketplace","https://api.github.com/repos/marcelomoraes28/real-state-marketplace/{archive_format}{/ref}","1"
"dkscodnd/BLF-WEB","https://api.github.com/repos/dkscodnd/BLF-WEB/{archive_format}{/ref}","1"
"Srijan619/auction-website-PythonDjango","https://api.github.com/repos/Srijan619/auction-website-PythonDjango/{archive_format}{/ref}","1"
"iAmKabiru/grading-system","https://api.github.com/repos/iAmKabiru/grading-system/{archive_format}{/ref}","1"
"imaginarystarlord/BarcodeRestApi","https://api.github.com/repos/imaginarystarlord/BarcodeRestApi/{archive_format}{/ref}","1"
"SunSpecOrangeButton/product-code-registry-api","https://api.github.com/repos/SunSpecOrangeButton/product-code-registry-api/{archive_format}{/ref}","1"
"ajitjadhav28/local-book-lib","https://api.github.com/repos/ajitjadhav28/local-book-lib/{archive_format}{/ref}","1"
"henry1758f/OpenVINO_Demo_Kit","https://api.github.com/repos/henry1758f/OpenVINO_Demo_Kit/{archive_format}{/ref}","1"
"kthackse/website","https://api.github.com/repos/kthackse/website/{archive_format}{/ref}","1"
"lixiangyuan98/air-con-controller","https://api.github.com/repos/lixiangyuan98/air-con-controller/{archive_format}{/ref}","1"
"clash-buster/clash-buster","https://api.github.com/repos/clash-buster/clash-buster/{archive_format}{/ref}","1"
"arkanttus/Navigo","https://api.github.com/repos/arkanttus/Navigo/{archive_format}{/ref}","1"
"fajnie-ze-wiesz/fzw-backend","https://api.github.com/repos/fajnie-ze-wiesz/fzw-backend/{archive_format}{/ref}","1"
"babab/springwhiz","https://api.github.com/repos/babab/springwhiz/{archive_format}{/ref}","1"
"OliveIT/loyalty-exchange","https://api.github.com/repos/OliveIT/loyalty-exchange/{archive_format}{/ref}","1"
"e-dhamma/e-dhamma-backend","https://api.github.com/repos/e-dhamma/e-dhamma-backend/{archive_format}{/ref}","1"
"danilito19/nmcap-dani-","https://api.github.com/repos/danilito19/nmcap-dani-/{archive_format}{/ref}","1"
"Stark-Pramod/django-channels","https://api.github.com/repos/Stark-Pramod/django-channels/{archive_format}{/ref}","1"
"acsone/odoo","https://api.github.com/repos/acsone/odoo/{archive_format}{/ref}","1"
"splunk/ta-cisco-webex-meetings-add-on-for-splunk","https://api.github.com/repos/splunk/ta-cisco-webex-meetings-add-on-for-splunk/{archive_format}{/ref}","1"
"scientifichackers/firmware-release-server","https://api.github.com/repos/scientifichackers/firmware-release-server/{archive_format}{/ref}","1"
"SombiriX/TimeBank","https://api.github.com/repos/SombiriX/TimeBank/{archive_format}{/ref}","1"
"billy-zeng/projectburn","https://api.github.com/repos/billy-zeng/projectburn/{archive_format}{/ref}","1"
"sipitalie/Tcc_project_Reactjs_and_django-drf","https://api.github.com/repos/sipitalie/Tcc_project_Reactjs_and_django-drf/{archive_format}{/ref}","1"
"20BBrown14/Voice_Channel_Discord_Bot","https://api.github.com/repos/20BBrown14/Voice_Channel_Discord_Bot/{archive_format}{/ref}","1"
"lastnamehurt/global-entry-twitter","https://api.github.com/repos/lastnamehurt/global-entry-twitter/{archive_format}{/ref}","1"
"ddbj/SAPPORO-web","https://api.github.com/repos/ddbj/SAPPORO-web/{archive_format}{/ref}","1"
