"name","archive_url","stars"
"ErnestoPena/Game-Of-Life.-Python","https://api.github.com/repos/ErnestoPena/Game-Of-Life.-Python/{archive_format}{/ref}","0"
"lunacircle4/ggachi-backend","https://api.github.com/repos/lunacircle4/ggachi-backend/{archive_format}{/ref}","0"
"shimst3r/blobvault","https://api.github.com/repos/shimst3r/blobvault/{archive_format}{/ref}","0"
"AChelyadinskiy/KODE_backend_task","https://api.github.com/repos/AChelyadinskiy/KODE_backend_task/{archive_format}{/ref}","0"
"namanvats/convintask","https://api.github.com/repos/namanvats/convintask/{archive_format}{/ref}","0"
"Praful-a/Profiles_api","https://api.github.com/repos/Praful-a/Profiles_api/{archive_format}{/ref}","0"
"ZhaohuaSong/Neusoft-Operations","https://api.github.com/repos/ZhaohuaSong/Neusoft-Operations/{archive_format}{/ref}","0"
"EduardoStomper/django_local_library","https://api.github.com/repos/EduardoStomper/django_local_library/{archive_format}{/ref}","0"
"crowdbotics-apps/detect-parkinsons-15331","https://api.github.com/repos/crowdbotics-apps/detect-parkinsons-15331/{archive_format}{/ref}","0"
"Lesiantus/ciston","https://api.github.com/repos/Lesiantus/ciston/{archive_format}{/ref}","0"
"radzhome/django_sso_service","https://api.github.com/repos/radzhome/django_sso_service/{archive_format}{/ref}","0"
"Shivamgera/redisclone","https://api.github.com/repos/Shivamgera/redisclone/{archive_format}{/ref}","0"
"Shelestov7/mi_trainee_task","https://api.github.com/repos/Shelestov7/mi_trainee_task/{archive_format}{/ref}","0"
"danish-wani/lets_chat","https://api.github.com/repos/danish-wani/lets_chat/{archive_format}{/ref}","0"
"tarynlandersen/wishlist","https://api.github.com/repos/tarynlandersen/wishlist/{archive_format}{/ref}","0"
"alyssariah/clothing-store-backend","https://api.github.com/repos/alyssariah/clothing-store-backend/{archive_format}{/ref}","0"
"akihiro-hosoya/django-blog","https://api.github.com/repos/akihiro-hosoya/django-blog/{archive_format}{/ref}","0"
"yuriy-puris/PROFILES-REST-API","https://api.github.com/repos/yuriy-puris/PROFILES-REST-API/{archive_format}{/ref}","0"
"Ax3Effect/mb-test","https://api.github.com/repos/Ax3Effect/mb-test/{archive_format}{/ref}","0"
"MrFryProjects/LearningDjango","https://api.github.com/repos/MrFryProjects/LearningDjango/{archive_format}{/ref}","0"
"SonalBairwa/django-react","https://api.github.com/repos/SonalBairwa/django-react/{archive_format}{/ref}","0"
"wryfi/burl","https://api.github.com/repos/wryfi/burl/{archive_format}{/ref}","0"
"Pmeet-searce/django-saml2-idp-demo","https://api.github.com/repos/Pmeet-searce/django-saml2-idp-demo/{archive_format}{/ref}","0"
"momentum-morehouse/python-object-oriented-money-bettinacjohnson","https://api.github.com/repos/momentum-morehouse/python-object-oriented-money-bettinacjohnson/{archive_format}{/ref}","0"
"isakson98/Auxillary-Trading-Application","https://api.github.com/repos/isakson98/Auxillary-Trading-Application/{archive_format}{/ref}","0"
"AndreiSukharev/shopaids","https://api.github.com/repos/AndreiSukharev/shopaids/{archive_format}{/ref}","0"
"vukihai/unisec-chatbot","https://api.github.com/repos/vukihai/unisec-chatbot/{archive_format}{/ref}","0"
"ninesinc/detectron2","https://api.github.com/repos/ninesinc/detectron2/{archive_format}{/ref}","0"
"njsuriya/Number","https://api.github.com/repos/njsuriya/Number/{archive_format}{/ref}","0"
"ilyana19/django-customUser-tutorial","https://api.github.com/repos/ilyana19/django-customUser-tutorial/{archive_format}{/ref}","0"
"martingaldeca/EUIVManagementBackend","https://api.github.com/repos/martingaldeca/EUIVManagementBackend/{archive_format}{/ref}","0"
"infosrabah/django-bootstrap-forms-1.4.4-November-2019","https://api.github.com/repos/infosrabah/django-bootstrap-forms-1.4.4-November-2019/{archive_format}{/ref}","0"
"arabindamahato/Bookmark-Manager","https://api.github.com/repos/arabindamahato/Bookmark-Manager/{archive_format}{/ref}","0"
"parthsingh615/new-face-mask-covid-19","https://api.github.com/repos/parthsingh615/new-face-mask-covid-19/{archive_format}{/ref}","0"
"cubeguerrero/docker-django-and-postgresql","https://api.github.com/repos/cubeguerrero/docker-django-and-postgresql/{archive_format}{/ref}","0"
"AshishKumar32/Eve","https://api.github.com/repos/AshishKumar32/Eve/{archive_format}{/ref}","0"
"Brooke9537/gitwebhook","https://api.github.com/repos/Brooke9537/gitwebhook/{archive_format}{/ref}","0"
"aryangupta1/mywebsite","https://api.github.com/repos/aryangupta1/mywebsite/{archive_format}{/ref}","0"
"bak3d/udemy_project","https://api.github.com/repos/bak3d/udemy_project/{archive_format}{/ref}","0"
"rgarciadominguez/PRUEBA","https://api.github.com/repos/rgarciadominguez/PRUEBA/{archive_format}{/ref}","0"
"DocstringFr/tableau_de_bord","https://api.github.com/repos/DocstringFr/tableau_de_bord/{archive_format}{/ref}","0"
"lennysamz/InstaLenz","https://api.github.com/repos/lennysamz/InstaLenz/{archive_format}{/ref}","0"
"mmonzo-eb/django-todolist","https://api.github.com/repos/mmonzo-eb/django-todolist/{archive_format}{/ref}","0"
"John-5014/InstaClone","https://api.github.com/repos/John-5014/InstaClone/{archive_format}{/ref}","0"
"Dandothkar/django","https://api.github.com/repos/Dandothkar/django/{archive_format}{/ref}","0"
"jiangxinbiao/MyFirstProject-Django-restframewok-Vue-","https://api.github.com/repos/jiangxinbiao/MyFirstProject-Django-restframewok-Vue-/{archive_format}{/ref}","0"
"diegoquintanav/joint","https://api.github.com/repos/diegoquintanav/joint/{archive_format}{/ref}","0"
"nmaravante/Scheduler","https://api.github.com/repos/nmaravante/Scheduler/{archive_format}{/ref}","0"
"pzbroch/warsztaty_rest_api","https://api.github.com/repos/pzbroch/warsztaty_rest_api/{archive_format}{/ref}","0"
"LuCiFer3097/djangofilter","https://api.github.com/repos/LuCiFer3097/djangofilter/{archive_format}{/ref}","0"
"lucasbrendel/farmer","https://api.github.com/repos/lucasbrendel/farmer/{archive_format}{/ref}","0"
"ngrobert/udacity","https://api.github.com/repos/ngrobert/udacity/{archive_format}{/ref}","0"
"Tanish0019/EzPzML","https://api.github.com/repos/Tanish0019/EzPzML/{archive_format}{/ref}","0"
"georgescubogdan/DMDW","https://api.github.com/repos/georgescubogdan/DMDW/{archive_format}{/ref}","0"
"bluauto/BLU_TEST_AUTO-1c1cbdd3-ba39-4ce4-b3af-f734cc60abf3","https://api.github.com/repos/bluauto/BLU_TEST_AUTO-1c1cbdd3-ba39-4ce4-b3af-f734cc60abf3/{archive_format}{/ref}","0"
"MisterTea/LandsharkGame","https://api.github.com/repos/MisterTea/LandsharkGame/{archive_format}{/ref}","0"
"infoamit/online-quiz","https://api.github.com/repos/infoamit/online-quiz/{archive_format}{/ref}","0"
"rafaeloliverone/tasks-to-do","https://api.github.com/repos/rafaeloliverone/tasks-to-do/{archive_format}{/ref}","0"
"nowakkamil/loan-prognosticator","https://api.github.com/repos/nowakkamil/loan-prognosticator/{archive_format}{/ref}","0"
"venushong667/RegexApp","https://api.github.com/repos/venushong667/RegexApp/{archive_format}{/ref}","0"
"leviathan88/movie_reviews_sentiment","https://api.github.com/repos/leviathan88/movie_reviews_sentiment/{archive_format}{/ref}","0"
"jesieOldenburg/library_app_django","https://api.github.com/repos/jesieOldenburg/library_app_django/{archive_format}{/ref}","0"
"Paulcappaert/channels_tutorial","https://api.github.com/repos/Paulcappaert/channels_tutorial/{archive_format}{/ref}","0"
"BIMCV-CSUSP/qc_questionary","https://api.github.com/repos/BIMCV-CSUSP/qc_questionary/{archive_format}{/ref}","0"
"Babanaitor/covid","https://api.github.com/repos/Babanaitor/covid/{archive_format}{/ref}","0"
"inova-tecnologias/mxG-ADSync","https://api.github.com/repos/inova-tecnologias/mxG-ADSync/{archive_format}{/ref}","0"
"pacomunuera/mb","https://api.github.com/repos/pacomunuera/mb/{archive_format}{/ref}","0"
"simontuttle/django-boards","https://api.github.com/repos/simontuttle/django-boards/{archive_format}{/ref}","0"
"Chadius/harvard-medical-school-django-demo","https://api.github.com/repos/Chadius/harvard-medical-school-django-demo/{archive_format}{/ref}","0"
"cenkce/zappa-playground","https://api.github.com/repos/cenkce/zappa-playground/{archive_format}{/ref}","0"
"ronnyiscoding/learning-django","https://api.github.com/repos/ronnyiscoding/learning-django/{archive_format}{/ref}","0"
"1Yasmin/LabEnrutamiento","https://api.github.com/repos/1Yasmin/LabEnrutamiento/{archive_format}{/ref}","0"
"OzNetNerd/github-actions-demo","https://api.github.com/repos/OzNetNerd/github-actions-demo/{archive_format}{/ref}","0"
"tristanhcole/URLShortener","https://api.github.com/repos/tristanhcole/URLShortener/{archive_format}{/ref}","0"
"ephes/django_vue_test","https://api.github.com/repos/ephes/django_vue_test/{archive_format}{/ref}","0"
"SashaSocenko/FedShopFish","https://api.github.com/repos/SashaSocenko/FedShopFish/{archive_format}{/ref}","0"
"ApolinarSanchez/FSND","https://api.github.com/repos/ApolinarSanchez/FSND/{archive_format}{/ref}","0"
"shan18/SBHS-Vlabs","https://api.github.com/repos/shan18/SBHS-Vlabs/{archive_format}{/ref}","0"
"YasirHasn9/sprint-python","https://api.github.com/repos/YasirHasn9/sprint-python/{archive_format}{/ref}","0"
"leigholiver/lamblog","https://api.github.com/repos/leigholiver/lamblog/{archive_format}{/ref}","0"
"wutianshu/video","https://api.github.com/repos/wutianshu/video/{archive_format}{/ref}","0"
"TheurgicDuke771/udacityFullstack","https://api.github.com/repos/TheurgicDuke771/udacityFullstack/{archive_format}{/ref}","0"
"EunhaTaker/Switch","https://api.github.com/repos/EunhaTaker/Switch/{archive_format}{/ref}","0"
"jdevenish/GA-DJANGO-REST-API-MINI-PROJECT","https://api.github.com/repos/jdevenish/GA-DJANGO-REST-API-MINI-PROJECT/{archive_format}{/ref}","0"
"njgarrido/burguers","https://api.github.com/repos/njgarrido/burguers/{archive_format}{/ref}","0"
"Njeha-wa-Migwi/Blog","https://api.github.com/repos/Njeha-wa-Migwi/Blog/{archive_format}{/ref}","0"
"petrturek/profiles-rest-api","https://api.github.com/repos/petrturek/profiles-rest-api/{archive_format}{/ref}","0"
"tacorrea/tarea_taller1","https://api.github.com/repos/tacorrea/tarea_taller1/{archive_format}{/ref}","0"
"ChashchinDmitriy/HomeworkDjango","https://api.github.com/repos/ChashchinDmitriy/HomeworkDjango/{archive_format}{/ref}","0"
"cyanidesayonara/dop3pod","https://api.github.com/repos/cyanidesayonara/dop3pod/{archive_format}{/ref}","0"
"cedar997/draw","https://api.github.com/repos/cedar997/draw/{archive_format}{/ref}","0"
"ChyngyzOsmonov/santo_bot","https://api.github.com/repos/ChyngyzOsmonov/santo_bot/{archive_format}{/ref}","0"
"bwarren2/django-vue-playground","https://api.github.com/repos/bwarren2/django-vue-playground/{archive_format}{/ref}","0"
"stathis-alexander/www.alexanderstathis.com","https://api.github.com/repos/stathis-alexander/www.alexanderstathis.com/{archive_format}{/ref}","0"
"rootcanopy/1st-django","https://api.github.com/repos/rootcanopy/1st-django/{archive_format}{/ref}","0"
"prasanna-hexaware/Jan2019","https://api.github.com/repos/prasanna-hexaware/Jan2019/{archive_format}{/ref}","0"
"gauravkantrod/Django_Backend_User_Authentication-","https://api.github.com/repos/gauravkantrod/Django_Backend_User_Authentication-/{archive_format}{/ref}","0"
"lrodri14/DjangoPro","https://api.github.com/repos/lrodri14/DjangoPro/{archive_format}{/ref}","0"
"FranciscoJavierMartin/Django-backend-api","https://api.github.com/repos/FranciscoJavierMartin/Django-backend-api/{archive_format}{/ref}","0"
"korpog/complex","https://api.github.com/repos/korpog/complex/{archive_format}{/ref}","0"
"ParkJS09/drf_quiz_test","https://api.github.com/repos/ParkJS09/drf_quiz_test/{archive_format}{/ref}","0"
"wichit2s/django_app","https://api.github.com/repos/wichit2s/django_app/{archive_format}{/ref}","0"
"uniqueomokenny/eHealth4Africa-task","https://api.github.com/repos/uniqueomokenny/eHealth4Africa-task/{archive_format}{/ref}","0"
"treinaweb/treinaweb-implementando-autenticacao-padrao-django","https://api.github.com/repos/treinaweb/treinaweb-implementando-autenticacao-padrao-django/{archive_format}{/ref}","0"
"syabana2/Django-RestAPI-Beginner","https://api.github.com/repos/syabana2/Django-RestAPI-Beginner/{archive_format}{/ref}","0"
"sodreamon/django_search_engine","https://api.github.com/repos/sodreamon/django_search_engine/{archive_format}{/ref}","0"
"pakam2/git_intro","https://api.github.com/repos/pakam2/git_intro/{archive_format}{/ref}","0"
"jungss98/heroku_sample","https://api.github.com/repos/jungss98/heroku_sample/{archive_format}{/ref}","0"
"agustinustheo/pyluv","https://api.github.com/repos/agustinustheo/pyluv/{archive_format}{/ref}","0"
"vjfn1990/bar_project","https://api.github.com/repos/vjfn1990/bar_project/{archive_format}{/ref}","0"
"pocaffeison/nomadgram","https://api.github.com/repos/pocaffeison/nomadgram/{archive_format}{/ref}","0"
"sampita/library_management","https://api.github.com/repos/sampita/library_management/{archive_format}{/ref}","0"
"DennissimOS/platform_external_autotest","https://api.github.com/repos/DennissimOS/platform_external_autotest/{archive_format}{/ref}","0"
"Ryujiyasu/django","https://api.github.com/repos/Ryujiyasu/django/{archive_format}{/ref}","0"
"ggjersund/django-quantified-self","https://api.github.com/repos/ggjersund/django-quantified-self/{archive_format}{/ref}","0"
"pangpifuta/react-ui-project","https://api.github.com/repos/pangpifuta/react-ui-project/{archive_format}{/ref}","0"
"arifsetiawan/learn-django","https://api.github.com/repos/arifsetiawan/learn-django/{archive_format}{/ref}","0"
"lagupa/react-django-integration","https://api.github.com/repos/lagupa/react-django-integration/{archive_format}{/ref}","0"
"dashdoc/dashdoc-fullstack-interview","https://api.github.com/repos/dashdoc/dashdoc-fullstack-interview/{archive_format}{/ref}","0"
"ryantao403/cs510-project","https://api.github.com/repos/ryantao403/cs510-project/{archive_format}{/ref}","0"
"umair-cd/mission","https://api.github.com/repos/umair-cd/mission/{archive_format}{/ref}","0"
"ahmedrarga/AutoEncoderRecommenderSystem","https://api.github.com/repos/ahmedrarga/AutoEncoderRecommenderSystem/{archive_format}{/ref}","0"
"khamdamoff/python-aria-mirror-bot2","https://api.github.com/repos/khamdamoff/python-aria-mirror-bot2/{archive_format}{/ref}","0"
